Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Bracelet style (product.metafields.custom.bracelet_style),CTW (product.metafields.custom.ctw),Diamond cut (product.metafields.custom.cut_2),Diamond ring setting (product.metafields.custom.diamond_ring_setting),Earring Style (product.metafields.custom.earring_style),Engraving (product.metafields.custom.engraving),Necklace pendant style (product.metafields.custom.necklace_pendant_style),Setting type (product.metafields.custom.setting_type),Stone (product.metafields.custom.stone),Style (product.metafields.custom.style),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Gemstone type (product.metafields.shopify.gemstone-type),Ring size (product.metafields.shopify.ring-size),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Canada,Price / Canada,Compare At Price / Canada,Included / United States,Price / United States,Compare At Price / United States,Status
diamond-cross-pendant-1-02-ctw-in-10k-yellow-gold,Diamond Cross Pendant 1.02 (Ctw)Lab grown diamond in 10k Yellow Gold,"<p>As part of our commitment to offering premium products and a premium shopping experience, we invite you to browse our collection of affordable cross pendants in yellow and white gold, as well as a collection of Greek Key jewelry that features many stylish rings, pendant, bracelets, and earrings — designed to fit any budget.</p>
<table style=""width: 100%;"" width=""100%"">
<tbody>
<tr>
<td style=""width: 31.2388%;"">Metal Type</td>
<td style=""width: 67.5045%;""> 10K Gold</td>
</tr>
</tbody>
</table>
<table style=""height: 19px; width: 100%;"" width=""100%"">
<tbody>
<tr style=""height: 19px;"">
<td style=""width: 31.2388%;"">Stone Type</td>
<td style=""height: 19px; width: 67.5045%;"">Lab-grown diamonds</td>
</tr>
</tbody>
</table>
<table style=""width: 100%;"" width=""100%"">
<tbody>
<tr>
<td style=""width: 31.2388%;"">Stone Color</td>
<td style=""width: 67.5045%;""> F</td>
</tr>
</tbody>
</table>
<table style=""width: 100%;"" width=""100%"">
<tbody>
<tr>
<td style=""width: 31.2388%;"">Stone Clarity</td>
<td style=""width: 67.5045%;""> VS</td>
</tr>
</tbody>
</table>
<table style=""width: 100%;"" width=""100%"">
<tbody>
<tr>
<td style=""width: 31.2388%;"">Total Carat Weight</td>
<td style=""width: 67.5045%;""> 1.02</td>
</tr>
</tbody>
</table>
<table style=""width: 100%;"" width=""100%"">
<tbody>
<tr>
<td style=""width: 31.2388%;"">Item Weight</td>
<td style=""width: 67.5045%;""> 11.4 GR</td>
</tr>
</tbody>
</table>
<table style=""width: 100%;"" width=""100%"">
<tbody>
<tr>
<td style=""width: 31.2388%;"">Chain Length &amp; Style</td>
<td style=""width: 67.5045%;""> 22"" Round Franco</td>
</tr>
</tbody>
</table>
<p><br>Perks<br><span style=""font-size: 0.875rem;"">30 Day money back: hassle free returns.</span><br></p>
<ul>
<li>Free Secure, insured shipping with FEDEX or CANADA POST.</li>
<li>Tracking number will be sent by email when your order is shipped.</li>
<li>Lifetime manufacturer defect warranty included.</li>
</ul>",Doctor Diamond Jewelry,Uncategorized,Diamond Pendant,Top Seller,true,Gold color,White,,,,,,,,1400-0030,11.4,shopify,3,continue,manual,1900.00,2100.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1400-0030A.jpg?v=1768522852,1,Diamond Cross Pendant 1.02 (Ctw)Lab grown diamond in 10k Yellow Gold - Global Diamond Montreal,false,,,,,,,,,,,,,,,1.02,round-1,,,,cross,prong,,,,,,,,,,,,g,,,true,,,true,,,active
diamond-cross-pendant-1-02-ctw-in-10k-yellow-gold,,,,,,,,,yellow,,,,,,,,1400-0030,11.4,shopify,3,continue,manual,1900.00,2100.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0830/7313/8982/files/E8A5030-600x600.jpg?v=1768522853,2,Diamond Cross Pendant 1.02 (Ctw)Lab grown diamond in 10k Yellow Gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
diamond-cross-pendant-1-02-ctw-in-10k-yellow-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/E8A5045-600x600.jpg?v=1768522854,3,Diamond Cross Pendant 1.02 (Ctw)Lab grown diamond in 10k Yellow Gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diamond-cross-pendant-1-02-ctw-in-10k-yellow-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/E8A5049-1-600x600.jpg?v=1768522856,4,Diamond Cross Pendant 1.02 (Ctw)Lab grown diamond in 10k Yellow Gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diamond-cross-pendant-1-02-ctw-in-10k-yellow-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/E8A5028-600x600.jpg?v=1768522856,5,Diamond Cross Pendant 1.02 (Ctw)Lab grown diamond in 10k Yellow Gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diamond-cross-pendant-1-02-ctw-in-10k-yellow-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1400-0030B.jpg?v=1768522859,6,Diamond Cross Pendant 1.02 (Ctw)Lab grown diamond in 10k Yellow Gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
christmas-tree-diamond-pendant-1-06-ctw-with-14k-gold-chain,1.06 Carat (ctw) Christmas Tree Diamond Pendant on a 14k Gold Chain,"<p> One-of-a-kind lab-grown diamond Christmas tree pendant. Delicate 16 inch 14K gold chain included.</p>
<p><br data-mce-fragment=""1"">Perks<br data-mce-fragment=""1""><br data-mce-fragment=""1""></p>
<ul>
<li>30 Day money back: hassle free returns.</li>
<li>Free Secure, insured shipping with FEDEX or CANADA POST.</li>
<li>Tracking number will be sent by email when your order is shipped.</li>
<li>Lifetime manufacturer defect warranty included.</li>
</ul>
<p> </p>",Doctor Diamond Jewelry,Uncategorized,Diamond Pendant,14k GOLD,true,Title,Default Title,,,,,,,,1400-0032,2.9,shopify,10,deny,manual,1800.00,2400.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1400-0032chhristmastree.jpg?v=1768522848,1,1.06 Carat (ctw) Christmas Tree Diamond Pendant on a 14k Gold Chain - Global Diamond Montreal,false,,,,,,,,,,,,,,,1.06,,,,,solitary,prong,,,,,,,,,,,,g,,,true,,,true,,,active
christmas-tree-diamond-pendant-1-06-ctw-with-14k-gold-chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1400-0032-side-scaled-600x600.jpg?v=1768522849,2,1.06 Carat (ctw) Christmas Tree Diamond Pendant on a 14k Gold Chain - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diamond-emerald-marquise-cut-bracelet-1-3-ctw-in-14k-gold,1.3 Carat (ctw) Marquise-Cut Diamond and Emerald Bracelet in 14k Gold,"<p>Add a touch of color to any outfit, with this spectacular emerald and diamond fashion link bracelet. Featuring 1.30 carats of marquise cut green emeralds, separated by sparkling white diamond accents set in brightly polished 14K gold, this dynamic bracelet will elevate any outfit. Featuring a secure hidden-box clasp, with safety catch, each gemstone in this gold gemstone bracelet was hand-selected and set by a Global Diamond Montreal master jeweller to ensure this piece meets our high finish standards.</p>
<p><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong>Perks</strong><br data-mce-fragment=""1""><br data-mce-fragment=""1"">30 Day money back: hassle free returns.<br data-mce-fragment=""1"">Free Secure, insured shipping with FEDEX or CANADA POST.<br data-mce-fragment=""1"">Tracking number will be sent by email when your order is shipped.<br data-mce-fragment=""1"">Lifetime manufacturer defect warranty included.</p>
<p> </p>
<table class=""woocommerce-product-attributes shop_attributes"" data-mce-fragment=""1"">
<tbody data-mce-fragment=""1"">
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_metal-type"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Metal Type</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">14K Gold</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_main-stone-color"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Main Stone Color</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Green</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_stone-type"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Stone Type</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Diamond, Emerald</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-shape"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Stone Shape</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Marquise / Round</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-cut"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Stone Cut</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Very Good</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-color"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Stone Color</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Green / G-H</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_total-carat-weight"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Total Carat Weight</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">1.6</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-clarity"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Stone Clarity</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">AAA / SI2-I1</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_item-weight"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Item Weight</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">6.4 Grams</p>
</td>
</tr>
</tbody>
</table>
<br><br>",Doctor Diamond Jewelry,Uncategorized,Gemstone Bracelets,14k GOLD,true,Title,Default Title,,,,,,,,1070-0008,0.0,shopify,10,deny,manual,1920.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1070-0008.jpg?v=1768522734,1,1.3 Carat (ctw) Marquise-Cut Diamond and Emerald Bracelet in 14k Gold - Global Diamond Montreal,false,,,,,,,,,,,,,,Diamond/Emerald,0.30,marquise,,,,,prong,,,,,,,,,,,,kg,,,true,,,true,,,active
diamond-emerald-marquise-cut-bracelet-1-3-ctw-in-14k-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/SET1070-0008ring1015-0006.jpg?v=1768522739,2,1.3 Carat (ctw) Marquise-Cut Diamond and Emerald Bracelet in 14k Gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diamond-emerald-marquise-cut-bracelet-1-3-ctw-in-14k-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/IMG_2904-e1544132671821-683x1024.jpg?v=1768522740,3,1.3 Carat (ctw) Marquise-Cut Diamond and Emerald Bracelet in 14k Gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diamond-emerald-marquise-cut-bracelet-1-3-ctw-in-14k-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/IMG_2937-600x400.jpg?v=1768522741,4,1.3 Carat (ctw) Marquise-Cut Diamond and Emerald Bracelet in 14k Gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diamonds-oval-cut-sapphire-bracelet-in-14k-white-gold,14k White Gold Bracelet with Marquise-Cut Sapphires and Diamonds,"<p><span data-mce-fragment=""1"">Sapphire 5.6 CT Dark Blue / G-H</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Diamonds 0.30 CT  SI</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong>Perks</strong><br data-mce-fragment=""1""><br data-mce-fragment=""1"">30 Day money back: hassle free returns.<br data-mce-fragment=""1"">Free Secure, insured shipping with FEDEX or CANADA POST.<br data-mce-fragment=""1"">Tracking number will be sent by email when your order is shipped.<br data-mce-fragment=""1"">Lifetime manufacturer defect warranty included.</p>
<p> </p>
<table class=""woocommerce-product-attributes shop_attributes"" data-mce-fragment=""1"">
<tbody data-mce-fragment=""1"">
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_metal-type"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Metal Type</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">14K Gold</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_metal-color"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Metal Color</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">White</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_main-stone-color"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Main Stone Color</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Dark blue</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_item-weight"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Item Weight</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">7.5 Grams</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_total-carat-weight"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Total Carat Weight</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Sapphire 5.6 CT<br data-mce-fragment=""1"">Diamonds 0.30 CT</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_stone-type"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Stone Type</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Diamond, Sapphire</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-cut"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Stone Cut</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Very Good</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-color"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Stone Color</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">dark Blue / G-H</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-clarity"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Stone Clarity</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Diamonds SI</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_other-specs"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Other Specs</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Additional Information Available Upon Request</p>
</td>
</tr>
</tbody>
</table>
<br>",Doctor Diamond Jewelry,Uncategorized,Gemstone Bracelets,14k GOLD,true,Title,Default Title,,,,,,,,1070-0016,0.0,shopify,10,deny,manual,1920.00,,false,true,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1070-0006face.jpg?v=1768522734,1,14k White Gold Bracelet with Marquise-Cut Sapphires and Diamonds - Global Diamond Montreal,false,,,,,,,,,,,,,,Diamond/Sapphire,0.30,oval-1,,,,,prong,,,,,,,,,,,,kg,,,true,,,true,,,active
diamonds-sapphire-bracelet-10k-white-gold,10k White Gold Bracelet Adorned with Diamonds and Sapphires,"<p>Choose this 10k white gold bracelet that introduces texture to your look. Featuring an eye-catching high-class design, this classic style bracelet will add bling to your look and is worth flaunting.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Do you have plans to buy a tennis occasion bracelet? Don’t miss out on this excellent di bracelet at the manufacturer's price.<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong>Perks</strong><br data-mce-fragment=""1""><br data-mce-fragment=""1"">30 Day money back: hassle free returns.<br data-mce-fragment=""1"">Free Secure, insured shipping with FEDEX or CANADA POST.<br data-mce-fragment=""1"">Tracking number will be sent by email when your order is shipped.<br data-mce-fragment=""1"">Lifetime manufacturer defect warranty included.</p>
<p> </p>
<table class=""woocommerce-product-attributes shop_attributes"">
<tbody>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_metal-type"">
<th class=""woocommerce-product-attributes-item__label"">Metal Type</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>10K Gold</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_diamond-type"">
<th class=""woocommerce-product-attributes-item__label"">Diamond Type</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>Natural Earth Diamond</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-shape"">
<th class=""woocommerce-product-attributes-item__label"">Stone Shape</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>Round</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-color"">
<th class=""woocommerce-product-attributes-item__label"">Stone Color</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>white/Blue</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-clarity"">
<th class=""woocommerce-product-attributes-item__label"">Stone Clarity</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>SI</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_total-carat-weight"">
<th class=""woocommerce-product-attributes-item__label"">Total Carat Weight</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>Diamonds 0.14 CT</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_item-weight"">
<th class=""woocommerce-product-attributes-item__label"">Item Weight</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>22.7 Grams</p>
</td>
</tr>
</tbody>
</table>",Doctor Diamond Jewelry,Uncategorized,Gemstone Bracelets,"14k GOLD, Mens Bracelet",false,Title,Default Title,,,,,,,,1070-0022,22.7,shopify,1,deny,manual,2880.00,3200.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1070-0022.jpg?v=1712870506,1,"",false,,,,,,,,,,,,,,Diamond ,0.14,round-1,,,,,pave-setting,,,,,,,,,,,,g,,,true,,,true,,,draft
tennis-bracelet-2-92-ctw-in-14k-white-gold,3.10 Carat (ctw) Tennis Bracelet in 14k White Gold,"<p>Choose this 14k white gold bracelet that introduces texture to your look. Featuring an eye-catching high-class design, this classic style bracelet will add bling to your look and is worth flaunting.</p>
<p>Do you have plans to buy a tennis occasion bracelet? Don’t miss out on this excellent diamond-cut bracelet at manufacturer price.</p>
<p><strong>Perks</strong><br data-mce-fragment=""1""><br data-mce-fragment=""1"">30 Day money back: hassle free returns.<br data-mce-fragment=""1"">Free Secure, insured shipping with FEDEX or CANADA POST.<br data-mce-fragment=""1"">Tracking number will be sent by email when your order is shipped.<br data-mce-fragment=""1"">Lifetime manufacturer defect warranty included.</p>
<p> </p>
<table data-mce-fragment=""1"" class=""woocommerce-product-attributes shop_attributes"">
<tbody data-mce-fragment=""1"">
<tr data-mce-fragment=""1"" class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_metal-type"">
<th data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__label"">Metal Type</th>
<td data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__value"">
<p data-mce-fragment=""1"">14K Gold</p>
</td>
</tr>
<tr data-mce-fragment=""1"" class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_diamond-type"">
<th data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__label"">Diamond Type</th>
<td data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__value"">
<p data-mce-fragment=""1"">Lab-Grown Diamond</p>
</td>
</tr>
<tr data-mce-fragment=""1"" class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-shape"">
<th data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__label"">Stone Shape</th>
<td data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__value"">
<p data-mce-fragment=""1"">Round</p>
</td>
</tr>
<tr data-mce-fragment=""1"" class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-color"">
<th data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__label"">Stone Color</th>
<td data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__value"">
<p data-mce-fragment=""1"">E</p>
</td>
</tr>
<tr data-mce-fragment=""1"" class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-clarity"">
<th data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__label"">Stone Clarity</th>
<td data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__value"">
<p data-mce-fragment=""1"">VS1</p>
</td>
</tr>
<tr data-mce-fragment=""1"" class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_total-carat-weight"">
<th data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__label"">Total Carat Weight</th>
<td data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__value"">
<p data-mce-fragment=""1""> 3.10 ct</p>
</td>
</tr>
<tr data-mce-fragment=""1"" class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_item-weight"">
<th data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__label"">Item Weight</th>
<td data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__value"">
<p data-mce-fragment=""1"">6.8 Grams</p>
</td>
</tr>
</tbody>
</table>
<table width=""100%"" style=""width: 99.7555%;"" height=""30"">
<tbody>
<tr>
<td style=""width: 49.0977%;"">
<p><strong>                       Item Length</strong></p>
</td>
<td style=""width: 50.4045%;"">7""</td>
</tr>
</tbody>
</table>
<p style=""text-align: right;""><br><br></p>",Doctor Diamond Jewelry,Uncategorized,Diamond Bracelets,"14k GOLD, Top Seller",true,Title,Default Title,,,,,,,,1070-0018,0.0,shopify,-3,continue,manual,3800.00,4100.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1070-0018.png?v=1768522726,1,3.10 Carat (ctw) Tennis Bracelet in 14k White Gold - Global Diamond Montreal,false,,,,,,,,,,,,,,Tennis,3.10,round-1,,,,,prong,,,,,,,,,,,,kg,,,true,,,true,,,active
